"id_com","id_membre","id_contenu","id_type","commentaire","abonner_fil","statut","pseudo_v1","date_post"
"21340","0","3430","1","C'est surtout que c'est une société avec 60% de pertes, pas crédibles auprès des institutions et ds professionnels.Les franchisées ont été escroqués et plongés dans la tourmente témoignages à lire: http://100femmes.over-blog.com/page/3","0","1",NULL,"2013-04-05 20:34:00"
"21341","0","45389","1","Tu changeras d'avis quand tu liras ce témoignage http://100femmes.over-blog.com/page/3","0","1",NULL,"2013-04-05 20:54:42"
"21343","0","45110","1","Bonjour,article très sympa. j'ai testé également, et j'ai trouvé ç très sympa.<a href=\"http://www.mandaley.fr/cxworx-test-et-retour-dexperience\">CX Worx</a>","0","1",NULL,"2013-04-06 13:08:58"
"21346","0","1948","1","je vais avoir biento 27ans et je suis tjr vierge et ca mestresse je vais etre folle","0","1",NULL,"2013-04-07 01:08:21"
"21347","0","45319","1","cool","0","1",NULL,"2013-04-07 17:12:53"
"21349","0","408","1","Bonjour à tous,Je suis journaliste pour Réservoir Prod et dans le cadre d'un documentaire sur les relations mère-fille, je suis à la recherche de personnes qui se reconnaissent dans ces situations:- vous êtes en conflit avec votre mère/fille- votre mère/fille est votre rivale- votre mère/fille est jalouse de vous- vous n'acceptez pas le conjoint de votre mère/fille- vous n'acceptez pas le métier de votre mère/fille- ...Vous pouvez me contacter au 01 53 84 30 40 ou sur : bompay.agathe@gmail.comMerci, à très vite!","0","1",NULL,"2013-04-08 13:22:47"
"21350","0","46800","1","Une marque aixoise !!! OUAIIIIS !! je suis in love !","0","1",NULL,"2013-04-08 16:35:34"
"21358","0","46700","1","n'y va pas::","1","1",NULL,"2013-04-09 19:05:29"
"21360","0","46832","1","hello !super ce concours, je tente avec plaisir !merci à toidunedin31(at)yahoo.fr","0","1",NULL,"2013-04-09 21:40:20"
"21361","0","46832","1","Bonsoir!! Merci beaucoup pour ec très joli concours, je suis abonnée: Paola ALLAM (Psychine ALix)et voici mon partage: https://www.facebook.com/psychine.alix.9/posts/237187423090217Merci encore et très belle soirée :)etoielstars@msn.com","0","1",NULL,"2013-04-09 22:43:29"
"21363","108","46833","1","Le Réservoir est un lieu intimiste qui offre une belle scène et promeut des nouveaux talents et des artistes confirmés. Entrée libre ce soir.","0","1",NULL,"2013-04-10 12:08:29"
"21364","0","46832","1","bonjourmerci pour ce concoursje voudrais participerje suis abonnée hc sous le pseudo sofcle sofj'ai partagé icihttps://www.facebook.com/sofcel.sof/posts/277508782384228mail amry1_6(at)hotmail.combonne journéea bientot","0","1",NULL,"2013-04-10 14:49:48"
"21365","0","46817","1","Ce lissage bréslien n'abime donc pas les cheveux? ","1","1",NULL,"2013-04-10 16:52:12"
"21366","0","808","1","faut le rpm n ajamais permis de perdre un gramme c'est une activité en anaerobie lactique ou alactique tres courte et intense l inverse ce ce qu il faut pour taper dans les graisses. ici on perd de l'eau et des sels mineraux et on tape dans les sucres. par contre on prends des cuisses et des abdo mais on peut aussi se détruire si l'on est pas bien \"posé\" sur son vélo !!!! et ca à paris partout c'est monnaie courante.","0","1",NULL,"2013-04-10 18:22:13"
"21377","0","46826","1","Attention, la phrase est maintenant déposée. Pas de plagiat possible.Les marques vont devoir payer!","0","1",NULL,"2013-04-12 20:00:15"
"21378","0","3627","1","Bonjour, je suis commerciale chez biosculpturegel dans la région Paris et ile de france, n'hésitez pas à me contacter pour plus d'informations. sandra@biosculpturegel.fr","1","1",NULL,"2013-04-12 21:51:40"
"21375","0","802","1","bonjour, je suis partis 10 mois au USA pour apprendre l'anglais je rentre dans un mois pour aller vivre avec mon copain dans une autres ville que je connais pas du tout ! 10 mois c'est lomp mais je demande comment va se passer  car il vies me chercher à l'aéroport pour aller chez lui ( chez nous ^^) ! je peux vous dire que j'ai très peur d'un côtes je sais que ça va bien se passer mais de l'autres j'ai peur ! je vous écris dans deux mois pour vous dire comment ça se passe !      ","1","1",NULL,"2013-04-12 03:35:25"
"21370","0","46834","1","Où peut-on acheter ces converse all stars roses ?Merci d'avance, gros coup de coeur, svp répondez =)","0","1",NULL,"2013-04-10 21:02:58"
"21372","0","46834","1","je pense sur le site http://www.converse.fr/ sinon spartoo et sarenza en vendent","0","1",NULL,"2013-04-11 02:52:59"
"21373","82","46834","1","moi j'en ai vu la http://www.thefind.com/apparel/browse-tie-dye-converse","0","1",NULL,"2013-04-11 02:55:24"
"21379","0","3033","1","Je prends du Manahé depuis environ six mois et je suis plutôt satisfaite. Mais j'ai encore des bouffées de chaleur (moins nombreuses bien sûr). J'espère que cette période va bientôt s'arrêter. Combien de temps cela dure-t-il ? Merci si vous avez des réponses.","0","1",NULL,"2013-04-12 23:01:42"
"21388","0","408","1","URGENT APPEL A TEMOINS : Dans le cadre d'une émission diffusée sur NRJ12 je recherche des mères et des filles qui auraient des relations un peut tendues ou difficiles et qui souhaiteraient participer au reportage pour faire en sorte que la situation s'arrange. Si vous êtes intéressées, contactez moi à l'adresse suivante : laure.desrame@gmail.comJe vous remercie d'avanceBon courage à toutes","1","1",NULL,"2013-04-15 15:55:30"
"21381","0","46834","1","Merci ;)","0","1",NULL,"2013-04-13 21:46:37"
"21390","0","277","1","Je pense que ce genre de concours est une super idée car permettant de valoriser la littérature auprès d’un public plus jeune. <a href=\"http://www.lirelepoker.com/\">lire</a>","0","1",NULL,"2013-04-16 15:28:20"
"21391","0","3549","1","Mon message s'adresse à Nadia de 44 ans, mais comment faire pour vous contacter, et prendre RDV ?Dans l'attente de vous lire.","0","1",NULL,"2013-04-16 16:04:52"
"21392","0","447904","1","Je suis dans la vidéo :$","1","1",NULL,"2013-04-17 12:41:47"
"21393","0","46623","1","tres tres bien j adore","0","1",NULL,"2013-04-17 18:11:55"
"21394","0","46623","1","looooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool","0","1",NULL,"2013-04-17 18:13:30"
"21395","0","447904","1","Pas très diversifié cette sélection finale :-/","0","1",NULL,"2013-04-18 00:26:18"
"21399","0","46740","1","OUI MATT BOMER ET ALEXIS BLEDEL","0","1",NULL,"2013-04-18 15:05:35"
"21418","0","447938","1","Retrouver des leggings imprimé, galaxy, aztec, fantaisie et autres sur http://lady-look.com","0","1",NULL,"2013-04-22 22:31:40"
"21424","0","619","1","Je joue depuis que j'ai 12 ans. je suis accro et niveau 91 (le niveau le plus haut). j'adore le concept et ce qui est sympa c'est que l'on peut vraiment le donner un look complètement barré ^^ !XOXO, Manue38","0","1",NULL,"2013-04-24 10:13:06"
"21427","0","1872","1","C'est vraiment fou c lycéenne ne se rende pas conte mes par contes vous norier pas tirer sa d un film qui est une histoire vrai bien sur ou le film en question s appelerai LE PACTE DE GROSSESE ","0","1",NULL,"2013-04-24 15:36:30"
"21428","4450","2288","1","bonjour à toutes,est ce que l'une d'entre vous pourrai me faire une consultation svp?svp j'ai peur des charlatan ...Faites moi signe svpambre.mobambilapote.netmerci d'avance","0","1",NULL,"2013-04-24 21:48:53"
"21439","0","447945","1","je ne suis pas parisienne et j'aime beaucoup ce qu'elle fait! c'est toujours bien écrit et avec de l'humour","0","1",NULL,"2013-04-27 15:48:36"
"21440","0","447949","1","merci tdn","0","1",NULL,"2013-04-27 15:50:08"
"21442","0","45578","1","Merci pour ces top conseils! ","0","1",NULL,"2013-04-27 17:43:21"
"21445","0","1462","1","Bjr qui peut me donner les coordonnées d'un docteur qui pratique la lipolyse laser sur Lyon avec une expérience positive bien sur ...","1","1",NULL,"2013-04-27 20:17:46"
"21446","0","2306","1","Bonjour à tous,Je n'ai jamais essayé mais j'avoue que ca me tente vraiment bien !Savez vous comment on peut créer son salon ?","0","1",NULL,"2013-04-27 20:49:06"
"21448","86","447945","1","génial cette itw cest cool de la connaitre plus cette fille","0","1",NULL,"2013-04-28 00:19:27"
"21449","109","447945","1","Dommage que je n'habite pas à Paris !!!","0","1",NULL,"2013-04-28 00:46:15"
"21457","0","45464","1","il sont trop moche","0","1",NULL,"2013-04-29 16:12:33"
"21459","0","2306","1","Bonjour, j'aimerais beaucoup essayer et j'ai vu qu'un salon similaire existe à Luçon en Vendée. J'aimerais prendre l'avis de personnes ayant testé. Merci d'avance.","0","1",NULL,"2013-04-29 17:29:17"
"21467","0","447952","1","Les gens qui mangent du poisson ne sont PAS végétariens. ","0","1",NULL,"2013-05-01 15:15:58"
"21472","0","3057","1","bonjour ,je suis mariée et maman  je suis en couple depuis5 ans mais depuis mon accouchement il y a deux ans et demie je ne suis plus pareil sexuellement , il en a toujours envie  moi moins voir pas du tout , jesseille lui ne fait plus rien plus de preliminaire moi je dosi lui faire plaisir mais lui non !!!comment je dois faire pour que mon couple ne ce detruise pas plus","1","1",NULL,"2013-05-03 15:39:02"
"21474","0","447960","1","pffff quelle bouffée d'oxygène et de bonheur!merciVive le mois de mai....","0","1",NULL,"2013-05-03 16:36:03"
"21476","0","46643","1","Tal tu et genial ","0","1",NULL,"2013-05-04 18:28:17"
"21483","0","3871","1","jador tal ","0","1",NULL,"2013-05-05 20:06:46"
"21478","0","46643","1","Tal je veut faire le sexe avec toi","0","1",NULL,"2013-05-04 18:29:25"
"21479","0","2944","1","heureux de connaître un auris au canada par le site www.aurismagnetic.ca","0","1",NULL,"2013-05-04 18:46:30"
"21486","0","1948","1","Moi par exemple, 28 ans toujours celib... je me reconnais dans les 2 premières descriptions...et c'est toujours mieux d'etre propre, que d'etre une fille banale avec leurs corps qui ressemble à des toilettes publiques. Niquer à droite à gauche signifit, recevoir les restes de sebastien qui s'est vidé, puis les restes de Mathieu qui s'est vidé sur moi, les restes de Luc,.. bref presque 29 ans, et encore mon hymene de petite fille. Je suis propre, et encore une perle rare, et je le sais. (et ce ne sont pas des célib puceaux qui me le disent..)","0","1",NULL,"2013-05-06 18:04:16"
"21489","0","45351","1","bonjour svy pour lutter contre la cellulite par exemple si je pratique du sport j'equilibre mon allimentation et tout aprés combien de temps je peux y avoir résultats de la disparition de peau d'orange comme vous l'avez mentionné.","1","1",NULL,"2013-05-08 17:24:29"
"21490","0","1854","1","Apparemment il n'y a plus de siteJe souhaite également continuer à utiliser ces produits de très bonne qualité, mais ou en trouverSi quelqu'un a une réponse, je suis preneuseMerciJJ","0","1",NULL,"2013-05-09 10:35:44"
"21492","0","4383","1","kevin qui c'es pour moi? c'est mon idole, il est unique en son genre je connais peut de gens qui ne l'aime pas. il es vraiment proche avec ses fans quand il est sur scène on a juste l'impression qui nous comprend nous les ados. Juste un conseil n'arrête surtout pas en si bon chemain comme sa ta énormément de fans qui t'aime dont moi j'en fait partie , ta tous se qu'il faut, tes beau, ta un talents de fou! On t'aime et on est a fon avec toi ! <3","1","1",NULL,"2013-05-09 18:30:35"
"21493","0","3871","1","trop cool t album","0","1",NULL,"2013-05-09 22:18:51"
"21495","0","447945","1","Elle a l'air très sympa cette fille !","0","1",NULL,"2013-05-10 00:05:54"
"21503","0","2306","1","Masseur EXPÉRIMENTÉ à Paris Île-de-France propose VRAIS massages NATURISTES et TANTRIQUES, évolués, sur + 2 HEURES voire + 3 HEURES !MASSAGE DE QUALITÉ, ÉCOUTE ET CONVIVIALITÉhttp://maessage.wordpress.comLe massage est ma PASSION ; je connais d’expérience sa PUISSANCE et ses multiples bienfaits. Auriez-vous envie d’en discuter ou, mieux, de profiter de mon savoir-faire ?Aimeriez-vous un massage sensuel, NATURISTE et TANTRIQUE sortant vraiment de l’ordinaire ?TOTALEMENT PERSONNALISÉ.Un massage doux et énergétique, sur une durée qui dépasse 2 heures ?Oui, + 2 HEURES EFFECTIVES voire + 3 HEURES !Plaisir, détente, harmonie.http://maessage.wordpress.comDans l’affirmative, je vous invite à visiter mon site web pour découvrir ce qui fonde l’ORIGINALITÉ de ma démarche et en quoi mon approche du corps est particulière. Puis à me téléphoner si vous êtes intéressé(e), je vous fournirai les compléments d’information utiles.Vous n’imaginez pas tout ce que je peux vous apporter de POSITIF avec mon massage naturiste et tantrique...YvesSite comprenant de nombreux LIENS et ILLUSTRATIONS :http://maessage.wordpress.com","1","1",NULL,"2013-05-11 14:15:03"
"21499","0","4375","1","Pour","0","1",NULL,"2013-05-10 06:47:52"
"21561","0","447946","1","tu et ma fane  ","0","1",NULL,"2013-05-18 18:07:47"
"21562","0","764","1","Moi, ma pire honte, ou plutôt ma pire bourde c'est d'voir dit au mec que j'aime en secret de dégager, car il était monté à l'étage au collège, alors qu'il n'y a pas droit (sauf que moi j'était une privilégiée, car j'était avec une copine qui était en béquille). Donc, je lui ait dis cela, et il m'a regardé avec un air de dire \"t'es pas ma mère\" avec une pointe d'étonnement dans le regard, comme si il ne s'attendait pas à être rembarré par la petite timide de la classe, ce qui est compréhensible. Depuis, j'ai assez honte de ce que j'ai fait, mais lorsque je le regarde, j'ai du mal à détacher mes yeux de lui, par contre, lorsqu'il me regarde, je tourne la tête, car je ne sais pas pourquoi, mais je n'arrive pas à le regarder dans les yeux sans rougir. D'ailleurs l'autre fois, j'ai eu le (malheur) de le regarder dans les yeux, et j'ai du rougir, car mes amies mon demandé: \"Tu as chaud ou quoi?\" et moi je leur ait demandé \"Pourquoi?\" et elles m'ont fait \"Parce que t'es toute rouge!\" et moi dans ma tête :\"Oups!\" ^^ Voilà, d'ailleurs, ça fait partie de mes quelques petites hontes d'être devenue toute rouge et d'être interroger par mes amies sur le sujet, et j'avoue que je ne savais plus où me mettre lorsqu'elles m'ont dis que j'était toute rouge!!!Aller, grosses bises à toutes!P.S: je voulais signaler qu'il est très chi**t de poster un commentaire, car lorsque tu veux faire autre chose avec la souris, et qu'ensuite tu reclique, ça efface tout ce qu'il y à déjà d'écris, et donc, il faut tout recommencer!!","0","1",NULL,"2013-05-18 20:56:07"
"21563","0","447911","1","Avant de coucher avec un mec, il faudra que je lui recommande ce site...","0","1",NULL,"2013-05-18 21:21:48"
"21511","0","46826","1","Oh my good je t'adore Nabila tu est super belle et les buzz que tu fais sont superbes et tu t'assume pour ta poitrine je t'adore j'aimerai te recontrer je suis ton fan numéro 1 mdr'","0","1",NULL,"2013-05-11 20:19:31"
"21536","0","45398","1","Bonjour, pour les brésiliens va sur Miss Sea http://www.miss-sea.com/catalogsearch/result/?q=40150 ! Bonne journée","0","1",NULL,"2013-05-13 09:43:40"
"21538","0","447979","1","miam miam ce mec !","0","1",NULL,"2013-05-13 13:17:15"
"21539","0","447978","1","le soleil va pouvoir montrer ses rayons","1","1",NULL,"2013-05-13 15:47:31"
"21540","0","447978","1","j'en aurais bien besoin pour profiter un peu du soleil dans mon jardin","0","1",NULL,"2013-05-13 16:15:01"
"21566","0","415","1","Baidu  http://www.baidu.com baidu http://www.baidu.com","0","1",NULL,"2013-05-19 23:03:52"
"21546","0","3549","1","au moins ca crée de l'emploi","0","1",NULL,"2013-05-14 12:49:29"
"21547","0","44694","1","super ce vernis !","0","1",NULL,"2013-05-14 16:49:57"
"21552","0","447978","1","j'aimerai bien je ne connais pas ce produit","0","1",NULL,"2013-05-15 11:51:13"
"21555","0","447983","1","très sympa, je prends tout dans mon studio.....! ","0","1",NULL,"2013-05-16 08:48:01"
"21558","0","3155","1","je veut une femme toute nue","0","1",NULL,"2013-05-17 08:39:15"
"21559","0","4383","1","J aimerais tellement avoir un mec comme lui, en faite j aimerais l avoir lui si seulement je pouvais le rencontrer , prendre une photo avec lui,ou au moins le croiser je serais la plus heureuse du monde.. WE LOVE KEVIN SMADJA AND I LOVE KEV ADAMS le meilleurrrr humoriste ( ado)","0","1",NULL,"2013-05-17 22:04:04"
